,YEAR,MONTH,DAY,TYPE,PERIOD,SEASON,NEIGHBOURHOOD,Counts
9397,2013,12,1,Theft from Vehicle,AM,Autumn,Arbutus Ridge,2
9398,2013,12,1,Theft from Vehicle,AM,Autumn,Central Business District,35
9399,2013,12,1,Theft from Vehicle,AM,Autumn,Dunbar-Southlands,5
9400,2013,12,1,Theft from Vehicle,AM,Autumn,Fairview,17
9401,2013,12,1,Theft from Vehicle,AM,Autumn,Grandview-Woodland,9
9402,2013,12,1,Theft from Vehicle,AM,Autumn,Hastings-Sunrise,9
9403,2013,12,1,Theft from Vehicle,AM,Autumn,Kensington-Cedar Cottage,11
9404,2013,12,1,Theft from Vehicle,AM,Autumn,Kerrisdale,5
9405,2013,12,1,Theft from Vehicle,AM,Autumn,Killarney,6
9406,2013,12,1,Theft from Vehicle,AM,Autumn,Kitsilano,8
9407,2013,12,1,Theft from Vehicle,AM,Autumn,Marpole,7
9408,2013,12,1,Theft from Vehicle,AM,Autumn,Mount Pleasant,4
9409,2013,12,1,Theft from Vehicle,AM,Autumn,Oakridge,1
9410,2013,12,1,Theft from Vehicle,AM,Autumn,Renfrew-Collingwood,8
9411,2013,12,1,Theft from Vehicle,AM,Autumn,Riley Park,6
9412,2013,12,1,Theft from Vehicle,AM,Autumn,Shaughnessy,3
9413,2013,12,1,Theft from Vehicle,AM,Autumn,South Cambie,2
9414,2013,12,1,Theft from Vehicle,AM,Autumn,Stanley Park,1
9415,2013,12,1,Theft from Vehicle,AM,Autumn,Strathcona,8
9416,2013,12,1,Theft from Vehicle,AM,Autumn,Sunset,1
9417,2013,12,1,Theft from Vehicle,AM,Autumn,Victoria-Fraserview,1
9418,2013,12,1,Theft from Vehicle,AM,Autumn,West End,16
9419,2013,12,1,Theft from Vehicle,AM,Autumn,West Point Grey,5
9420,2013,12,1,Theft from Vehicle,AM,Winter,Central Business District,19
9421,2013,12,1,Theft from Vehicle,AM,Winter,Fairview,6
9422,2013,12,1,Theft from Vehicle,AM,Winter,Grandview-Woodland,4
9423,2013,12,1,Theft from Vehicle,AM,Winter,Hastings-Sunrise,5
9424,2013,12,1,Theft from Vehicle,AM,Winter,Kensington-Cedar Cottage,8
9425,2013,12,1,Theft from Vehicle,AM,Winter,Kerrisdale,4
9426,2013,12,1,Theft from Vehicle,AM,Winter,Killarney,3
9427,2013,12,1,Theft from Vehicle,AM,Winter,Kitsilano,5
9428,2013,12,1,Theft from Vehicle,AM,Winter,Marpole,1
9429,2013,12,1,Theft from Vehicle,AM,Winter,Mount Pleasant,4
9430,2013,12,1,Theft from Vehicle,AM,Winter,Renfrew-Collingwood,5
9431,2013,12,1,Theft from Vehicle,AM,Winter,Shaughnessy,1
9432,2013,12,1,Theft from Vehicle,AM,Winter,Strathcona,1
9433,2013,12,1,Theft from Vehicle,AM,Winter,Victoria-Fraserview,2
9434,2013,12,1,Theft from Vehicle,AM,Winter,West End,10
9435,2013,12,1,Theft from Vehicle,AM,Winter,West Point Grey,2
9436,2013,12,1,Theft from Vehicle,PM,Autumn,Arbutus Ridge,7
9437,2013,12,1,Theft from Vehicle,PM,Autumn,Central Business District,54
9438,2013,12,1,Theft from Vehicle,PM,Autumn,Dunbar-Southlands,8
9439,2013,12,1,Theft from Vehicle,PM,Autumn,Fairview,28
9440,2013,12,1,Theft from Vehicle,PM,Autumn,Grandview-Woodland,21
9441,2013,12,1,Theft from Vehicle,PM,Autumn,Hastings-Sunrise,13
9442,2013,12,1,Theft from Vehicle,PM,Autumn,Kensington-Cedar Cottage,24
9443,2013,12,1,Theft from Vehicle,PM,Autumn,Kerrisdale,6
9444,2013,12,1,Theft from Vehicle,PM,Autumn,Killarney,4
9445,2013,12,1,Theft from Vehicle,PM,Autumn,Kitsilano,24
9446,2013,12,1,Theft from Vehicle,PM,Autumn,Marpole,12
9447,2013,12,1,Theft from Vehicle,PM,Autumn,Mount Pleasant,17
9448,2013,12,1,Theft from Vehicle,PM,Autumn,Oakridge,3
9449,2013,12,1,Theft from Vehicle,PM,Autumn,Renfrew-Collingwood,24
9450,2013,12,1,Theft from Vehicle,PM,Autumn,Riley Park,4
9451,2013,12,1,Theft from Vehicle,PM,Autumn,Shaughnessy,4
9452,2013,12,1,Theft from Vehicle,PM,Autumn,South Cambie,2
9453,2013,12,1,Theft from Vehicle,PM,Autumn,Stanley Park,10
9454,2013,12,1,Theft from Vehicle,PM,Autumn,Strathcona,7
9455,2013,12,1,Theft from Vehicle,PM,Autumn,Sunset,21
9456,2013,12,1,Theft from Vehicle,PM,Autumn,Victoria-Fraserview,4
9457,2013,12,1,Theft from Vehicle,PM,Autumn,West End,60
9458,2013,12,1,Theft from Vehicle,PM,Autumn,West Point Grey,11
9459,2013,12,1,Theft from Vehicle,PM,Winter,Arbutus Ridge,3
9460,2013,12,1,Theft from Vehicle,PM,Winter,Central Business District,46
9461,2013,12,1,Theft from Vehicle,PM,Winter,Fairview,13
9462,2013,12,1,Theft from Vehicle,PM,Winter,Grandview-Woodland,12
9463,2013,12,1,Theft from Vehicle,PM,Winter,Hastings-Sunrise,11
9464,2013,12,1,Theft from Vehicle,PM,Winter,Kensington-Cedar Cottage,18
9465,2013,12,1,Theft from Vehicle,PM,Winter,Kerrisdale,3
9466,2013,12,1,Theft from Vehicle,PM,Winter,Killarney,4
9467,2013,12,1,Theft from Vehicle,PM,Winter,Kitsilano,2
9468,2013,12,1,Theft from Vehicle,PM,Winter,Marpole,7
9469,2013,12,1,Theft from Vehicle,PM,Winter,Mount Pleasant,11
9470,2013,12,1,Theft from Vehicle,PM,Winter,Oakridge,3
9471,2013,12,1,Theft from Vehicle,PM,Winter,Renfrew-Collingwood,16
9472,2013,12,1,Theft from Vehicle,PM,Winter,Riley Park,8
9473,2013,12,1,Theft from Vehicle,PM,Winter,Shaughnessy,2
9474,2013,12,1,Theft from Vehicle,PM,Winter,Stanley Park,1
9475,2013,12,1,Theft from Vehicle,PM,Winter,Strathcona,7
9476,2013,12,1,Theft from Vehicle,PM,Winter,Sunset,5
9477,2013,12,1,Theft from Vehicle,PM,Winter,Victoria-Fraserview,4
9478,2013,12,1,Theft from Vehicle,PM,Winter,West End,11
9479,2013,12,1,Theft from Vehicle,PM,Winter,West Point Grey,2
9480,2013,12,1,Theft of Bicycle,AM,Autumn,Central Business District,7
9481,2013,12,1,Theft of Bicycle,AM,Autumn,Dunbar-Southlands,1
9482,2013,12,1,Theft of Bicycle,AM,Autumn,Fairview,4
9483,2013,12,1,Theft of Bicycle,AM,Autumn,Grandview-Woodland,1
9484,2013,12,1,Theft of Bicycle,AM,Autumn,Kitsilano,1
9485,2013,12,1,Theft of Bicycle,AM,Autumn,Mount Pleasant,1
9486,2013,12,1,Theft of Bicycle,AM,Autumn,Renfrew-Collingwood,2
9487,2013,12,1,Theft of Bicycle,AM,Autumn,Riley Park,1
9488,2013,12,1,Theft of Bicycle,AM,Autumn,Strathcona,2
9489,2013,12,1,Theft of Bicycle,AM,Autumn,Sunset,1
9490,2013,12,1,Theft of Bicycle,AM,Winter,Central Business District,4
9491,2013,12,1,Theft of Bicycle,AM,Winter,Killarney,2
9492,2013,12,1,Theft of Bicycle,AM,Winter,Kitsilano,3
9493,2013,12,1,Theft of Bicycle,AM,Winter,Mount Pleasant,1
9494,2013,12,1,Theft of Bicycle,AM,Winter,Strathcona,1
9495,2013,12,1,Theft of Bicycle,PM,Autumn,Central Business District,6
9496,2013,12,1,Theft of Bicycle,PM,Autumn,Fairview,12
9497,2013,12,1,Theft of Bicycle,PM,Autumn,Grandview-Woodland,4
9498,2013,12,1,Theft of Bicycle,PM,Autumn,Hastings-Sunrise,1
9499,2013,12,1,Theft of Bicycle,PM,Autumn,Kensington-Cedar Cottage,3
9500,2013,12,1,Theft of Bicycle,PM,Autumn,Kitsilano,2
9501,2013,12,1,Theft of Bicycle,PM,Autumn,Mount Pleasant,7
9502,2013,12,1,Theft of Bicycle,PM,Autumn,Renfrew-Collingwood,1
9503,2013,12,1,Theft of Bicycle,PM,Autumn,Strathcona,2
9504,2013,12,1,Theft of Bicycle,PM,Winter,Central Business District,4
9505,2013,12,1,Theft of Bicycle,PM,Winter,Fairview,1
9506,2013,12,1,Theft of Bicycle,PM,Winter,Hastings-Sunrise,1
9507,2013,12,1,Theft of Bicycle,PM,Winter,Mount Pleasant,3
9508,2013,12,1,Theft of Vehicle,AM,Autumn,Central Business District,4
9509,2013,12,1,Theft of Vehicle,AM,Autumn,Hastings-Sunrise,2
9510,2013,12,1,Theft of Vehicle,AM,Autumn,Kensington-Cedar Cottage,2
9511,2013,12,1,Theft of Vehicle,AM,Autumn,Kerrisdale,2
9512,2013,12,1,Theft of Vehicle,AM,Autumn,Mount Pleasant,1
9513,2013,12,1,Theft of Vehicle,AM,Autumn,Oakridge,1
9514,2013,12,1,Theft of Vehicle,AM,Autumn,Strathcona,1
9515,2013,12,1,Theft of Vehicle,AM,Autumn,Sunset,1
9516,2013,12,1,Theft of Vehicle,AM,Autumn,Victoria-Fraserview,2
9517,2013,12,1,Theft of Vehicle,AM,Winter,Grandview-Woodland,1
9518,2013,12,1,Theft of Vehicle,AM,Winter,Hastings-Sunrise,1
9519,2013,12,1,Theft of Vehicle,AM,Winter,South Cambie,1
9520,2013,12,1,Theft of Vehicle,PM,Autumn,Arbutus Ridge,1
9521,2013,12,1,Theft of Vehicle,PM,Autumn,Central Business District,3
9522,2013,12,1,Theft of Vehicle,PM,Autumn,Fairview,1
9523,2013,12,1,Theft of Vehicle,PM,Autumn,Grandview-Woodland,4
9524,2013,12,1,Theft of Vehicle,PM,Autumn,Hastings-Sunrise,5
9525,2013,12,1,Theft of Vehicle,PM,Autumn,Kensington-Cedar Cottage,2
9526,2013,12,1,Theft of Vehicle,PM,Autumn,Kerrisdale,1
9527,2013,12,1,Theft of Vehicle,PM,Autumn,Kitsilano,2
9528,2013,12,1,Theft of Vehicle,PM,Autumn,Mount Pleasant,2
9529,2013,12,1,Theft of Vehicle,PM,Autumn,Oakridge,2
9530,2013,12,1,Theft of Vehicle,PM,Autumn,Renfrew-Collingwood,1
9531,2013,12,1,Theft of Vehicle,PM,Autumn,Riley Park,2
9532,2013,12,1,Theft of Vehicle,PM,Autumn,South Cambie,1
9533,2013,12,1,Theft of Vehicle,PM,Autumn,Strathcona,2
9534,2013,12,1,Theft of Vehicle,PM,Autumn,Sunset,1
9535,2013,12,1,Theft of Vehicle,PM,Autumn,Victoria-Fraserview,1
9536,2013,12,1,Theft of Vehicle,PM,Autumn,West End,2
9537,2013,12,1,Theft of Vehicle,PM,Winter,Central Business District,1
9538,2013,12,1,Theft of Vehicle,PM,Winter,Fairview,2
9539,2013,12,1,Theft of Vehicle,PM,Winter,Grandview-Woodland,1
9540,2013,12,1,Theft of Vehicle,PM,Winter,Hastings-Sunrise,3
9541,2013,12,1,Theft of Vehicle,PM,Winter,Kensington-Cedar Cottage,2
9542,2013,12,1,Theft of Vehicle,PM,Winter,Kitsilano,1
9543,2013,12,1,Theft of Vehicle,PM,Winter,Marpole,2
9544,2013,12,1,Theft of Vehicle,PM,Winter,Mount Pleasant,1
9545,2013,12,1,Theft of Vehicle,PM,Winter,Renfrew-Collingwood,2
9546,2013,12,1,Theft of Vehicle,PM,Winter,Riley Park,1
9547,2013,12,1,Theft of Vehicle,PM,Winter,Strathcona,1
9548,2013,12,1,Theft of Vehicle,PM,Winter,Sunset,1
9549,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Central Business District,2
9550,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Fairview,3
9551,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Hastings-Sunrise,1
9552,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Kerrisdale,1
9553,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Killarney,2
9554,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Marpole,2
9555,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Oakridge,2
9556,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Riley Park,1
9557,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Shaughnessy,1
9558,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Strathcona,4
9559,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Sunset,2
9560,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,Victoria-Fraserview,1
9561,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Autumn,West End,3
9562,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Winter,Central Business District,3
9563,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Winter,Fairview,1
9564,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Winter,Hastings-Sunrise,3
9565,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Winter,Kensington-Cedar Cottage,1
9566,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Winter,South Cambie,1
9567,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Arbutus Ridge,1
9568,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Central Business District,7
9569,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Fairview,4
9570,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Grandview-Woodland,5
9571,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Hastings-Sunrise,2
9572,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Kensington-Cedar Cottage,4
9573,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Kitsilano,1
9574,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Marpole,1
9575,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Mount Pleasant,2
9576,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Oakridge,1
9577,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Renfrew-Collingwood,8
9578,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Riley Park,4
9579,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Shaughnessy,2
9580,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Strathcona,1
9581,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,Sunset,2
9582,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,West End,3
9583,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Autumn,West Point Grey,1
9584,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Central Business District,7
9585,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Dunbar-Southlands,1
9586,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Fairview,1
9587,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Hastings-Sunrise,1
9588,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Kensington-Cedar Cottage,2
9589,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Killarney,1
9590,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Kitsilano,2
9591,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Marpole,1
9592,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Mount Pleasant,3
9593,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Oakridge,1
9594,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Renfrew-Collingwood,1
9595,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Riley Park,1
9596,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,South Cambie,1
9597,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Strathcona,1
9598,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,Sunset,3
9599,2013,12,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Winter,West End,1
9600,2014,1,1,Break and Enter Commercial,AM,Winter,Arbutus Ridge,1
9601,2014,1,1,Break and Enter Commercial,AM,Winter,Central Business District,19
9602,2014,1,1,Break and Enter Commercial,AM,Winter,Dunbar-Southlands,1
9603,2014,1,1,Break and Enter Commercial,AM,Winter,Fairview,10
9604,2014,1,1,Break and Enter Commercial,AM,Winter,Grandview-Woodland,6
9605,2014,1,1,Break and Enter Commercial,AM,Winter,Hastings-Sunrise,1
9606,2014,1,1,Break and Enter Commercial,AM,Winter,Kensington-Cedar Cottage,6
9607,2014,1,1,Break and Enter Commercial,AM,Winter,Kerrisdale,2
9608,2014,1,1,Break and Enter Commercial,AM,Winter,Killarney,3
9609,2014,1,1,Break and Enter Commercial,AM,Winter,Kitsilano,3
9610,2014,1,1,Break and Enter Commercial,AM,Winter,Marpole,2
9611,2014,1,1,Break and Enter Commercial,AM,Winter,Mount Pleasant,18
9612,2014,1,1,Break and Enter Commercial,AM,Winter,Oakridge,1
9613,2014,1,1,Break and Enter Commercial,AM,Winter,Renfrew-Collingwood,1
9614,2014,1,1,Break and Enter Commercial,AM,Winter,Riley Park,2
9615,2014,1,1,Break and Enter Commercial,AM,Winter,South Cambie,2
9616,2014,1,1,Break and Enter Commercial,AM,Winter,Stanley Park,1
9617,2014,1,1,Break and Enter Commercial,AM,Winter,Strathcona,7
9618,2014,1,1,Break and Enter Commercial,AM,Winter,Sunset,4
9619,2014,1,1,Break and Enter Commercial,AM,Winter,Victoria-Fraserview,1
9620,2014,1,1,Break and Enter Commercial,AM,Winter,West End,12
9621,2014,1,1,Break and Enter Commercial,AM,Winter,West Point Grey,1
9622,2014,1,1,Break and Enter Commercial,PM,Winter,Arbutus Ridge,1
9623,2014,1,1,Break and Enter Commercial,PM,Winter,Central Business District,14
9624,2014,1,1,Break and Enter Commercial,PM,Winter,Dunbar-Southlands,1
9625,2014,1,1,Break and Enter Commercial,PM,Winter,Fairview,8
9626,2014,1,1,Break and Enter Commercial,PM,Winter,Grandview-Woodland,6
9627,2014,1,1,Break and Enter Commercial,PM,Winter,Hastings-Sunrise,1
9628,2014,1,1,Break and Enter Commercial,PM,Winter,Kensington-Cedar Cottage,5
9629,2014,1,1,Break and Enter Commercial,PM,Winter,Kerrisdale,1
9630,2014,1,1,Break and Enter Commercial,PM,Winter,Kitsilano,4
9631,2014,1,1,Break and Enter Commercial,PM,Winter,Marpole,3
9632,2014,1,1,Break and Enter Commercial,PM,Winter,Mount Pleasant,13
9633,2014,1,1,Break and Enter Commercial,PM,Winter,Renfrew-Collingwood,2
9634,2014,1,1,Break and Enter Commercial,PM,Winter,South Cambie,3
9635,2014,1,1,Break and Enter Commercial,PM,Winter,Strathcona,12
9636,2014,1,1,Break and Enter Commercial,PM,Winter,Sunset,3
9637,2014,1,1,Break and Enter Commercial,PM,Winter,West End,4
9638,2014,1,1,Break and Enter Commercial,PM,Winter,West Point Grey,1
9639,2014,1,1,Break and Enter Residential/Other,AM,Winter,Arbutus Ridge,4
9640,2014,1,1,Break and Enter Residential/Other,AM,Winter,Central Business District,7
9641,2014,1,1,Break and Enter Residential/Other,AM,Winter,Dunbar-Southlands,1
9642,2014,1,1,Break and Enter Residential/Other,AM,Winter,Fairview,7
9643,2014,1,1,Break and Enter Residential/Other,AM,Winter,Grandview-Woodland,2
9644,2014,1,1,Break and Enter Residential/Other,AM,Winter,Hastings-Sunrise,3
9645,2014,1,1,Break and Enter Residential/Other,AM,Winter,Kensington-Cedar Cottage,9
9646,2014,1,1,Break and Enter Residential/Other,AM,Winter,Kerrisdale,5
9647,2014,1,1,Break and Enter Residential/Other,AM,Winter,Killarney,3
9648,2014,1,1,Break and Enter Residential/Other,AM,Winter,Kitsilano,3
9649,2014,1,1,Break and Enter Residential/Other,AM,Winter,Marpole,6
9650,2014,1,1,Break and Enter Residential/Other,AM,Winter,Mount Pleasant,4
9651,2014,1,1,Break and Enter Residential/Other,AM,Winter,Oakridge,8
9652,2014,1,1,Break and Enter Residential/Other,AM,Winter,Renfrew-Collingwood,4
9653,2014,1,1,Break and Enter Residential/Other,AM,Winter,Riley Park,5
9654,2014,1,1,Break and Enter Residential/Other,AM,Winter,Shaughnessy,2
9655,2014,1,1,Break and Enter Residential/Other,AM,Winter,South Cambie,1
9656,2014,1,1,Break and Enter Residential/Other,AM,Winter,Strathcona,2
9657,2014,1,1,Break and Enter Residential/Other,AM,Winter,Sunset,3
9658,2014,1,1,Break and Enter Residential/Other,AM,Winter,Victoria-Fraserview,2
9659,2014,1,1,Break and Enter Residential/Other,AM,Winter,West End,4
9660,2014,1,1,Break and Enter Residential/Other,AM,Winter,West Point Grey,4
9661,2014,1,1,Break and Enter Residential/Other,PM,Winter,Arbutus Ridge,6
9662,2014,1,1,Break and Enter Residential/Other,PM,Winter,Central Business District,5
9663,2014,1,1,Break and Enter Residential/Other,PM,Winter,Dunbar-Southlands,7
9664,2014,1,1,Break and Enter Residential/Other,PM,Winter,Fairview,6
9665,2014,1,1,Break and Enter Residential/Other,PM,Winter,Grandview-Woodland,7
9666,2014,1,1,Break and Enter Residential/Other,PM,Winter,Hastings-Sunrise,18
9667,2014,1,1,Break and Enter Residential/Other,PM,Winter,Kensington-Cedar Cottage,11
9668,2014,1,1,Break and Enter Residential/Other,PM,Winter,Kerrisdale,10
9669,2014,1,1,Break and Enter Residential/Other,PM,Winter,Killarney,16
9670,2014,1,1,Break and Enter Residential/Other,PM,Winter,Kitsilano,4
9671,2014,1,1,Break and Enter Residential/Other,PM,Winter,Marpole,9
9672,2014,1,1,Break and Enter Residential/Other,PM,Winter,Mount Pleasant,5
9673,2014,1,1,Break and Enter Residential/Other,PM,Winter,Oakridge,12
9674,2014,1,1,Break and Enter Residential/Other,PM,Winter,Renfrew-Collingwood,8
9675,2014,1,1,Break and Enter Residential/Other,PM,Winter,Riley Park,11
9676,2014,1,1,Break and Enter Residential/Other,PM,Winter,Shaughnessy,2
9677,2014,1,1,Break and Enter Residential/Other,PM,Winter,South Cambie,1
9678,2014,1,1,Break and Enter Residential/Other,PM,Winter,Stanley Park,1
9679,2014,1,1,Break and Enter Residential/Other,PM,Winter,Strathcona,2
9680,2014,1,1,Break and Enter Residential/Other,PM,Winter,Sunset,7
9681,2014,1,1,Break and Enter Residential/Other,PM,Winter,Victoria-Fraserview,5
9682,2014,1,1,Break and Enter Residential/Other,PM,Winter,West End,3
9683,2014,1,1,Break and Enter Residential/Other,PM,Winter,West Point Grey,4
9684,2014,1,1,Mischief,AM,Winter,Central Business District,46
9685,2014,1,1,Mischief,AM,Winter,Fairview,5
9686,2014,1,1,Mischief,AM,Winter,Grandview-Woodland,7
9687,2014,1,1,Mischief,AM,Winter,Hastings-Sunrise,7
9688,2014,1,1,Mischief,AM,Winter,Kensington-Cedar Cottage,9
9689,2014,1,1,Mischief,AM,Winter,Kerrisdale,1
9690,2014,1,1,Mischief,AM,Winter,Killarney,3
9691,2014,1,1,Mischief,AM,Winter,Kitsilano,4
9692,2014,1,1,Mischief,AM,Winter,Marpole,3
9693,2014,1,1,Mischief,AM,Winter,Mount Pleasant,11
9694,2014,1,1,Mischief,AM,Winter,Oakridge,2
9695,2014,1,1,Mischief,AM,Winter,Renfrew-Collingwood,5
9696,2014,1,1,Mischief,AM,Winter,Riley Park,3
9697,2014,1,1,Mischief,AM,Winter,Strathcona,9
9698,2014,1,1,Mischief,AM,Winter,Sunset,8
9699,2014,1,1,Mischief,AM,Winter,Victoria-Fraserview,3
9700,2014,1,1,Mischief,AM,Winter,West End,11
9701,2014,1,1,Mischief,AM,Winter,West Point Grey,1
9702,2014,1,1,Mischief,PM,Winter,Arbutus Ridge,3
9703,2014,1,1,Mischief,PM,Winter,Central Business District,50
